GAL,uniprot,gene,Megakaryocyte,Dendritic cell,NK cell,Monocyte,NK T cell,T cell CD4,T cell CD8,B cell
 ,,AC004076.9,0,0,0,0,0,0,0,0
 ,,AC004076.5,0,0,0,0,0,0,0,0
VN1R1,Q9GZP7,VN1R1,0,0,0,0,0,0,0,0
ZNF772,Q68DY9,ZNF772,0,0,0,0,0,0,0,0
 ,,AC003005.2,0,0,0,0,0,0,0,0
ZNF419,Q96HQ0,ZNF419,0,0,0,0,0,0,0,0
 ,,AC003005.4,0,0,0,0,0,0,0,0
ZNF773,Q6PK81,ZNF773,0,0,0,0,0,0,0,0
ZNF549,Q6P9A3,ZNF549,0,0,0,0,0,0,0,0
ZNF550,Q7Z398,ZNF550,0,0,0,0,0,0,0,0
ZNF416,Q9BWM5,ZNF416,0,0,0,0,0,0,0,0
ZIK1,Q3SY52,ZIK1,0,0,0,0,0,0,0,0
ZNF530,Q6P9A1,ZNF530,0,0,0,0,0,0,0,0
ZNF134,P52741,ZNF134,0,0,0,0,0,0,0,0
 ,Q13398,ZNF211,0,0,0,0,0,0,0,0
 ,Q7Z340,ZNF551,0,0,0,0,0,0,0,0
 ,,AC003006.7,0,0,0,0,0,0,0,0
ZNF154,Q13106,ZNF154,0,0,0,0,0,0,0,0
ZNF671,Q8TAW3,ZNF671,0,0,0,0,0,0,0,0
 ,Q68DI1,ZNF776,0,0,0,0,0,0,0,0
ZNF586,Q9NXT0,ZNF586,0,0,0,0,0,0,0,0
 ,Q9H707,ZNF552,0,0,0,0,0,0,0,0
 ,,CTD.2583A14.10,0,0,0,0,0,0,0,0
 ,E7ETH6,ZNF587B,0,0,0,0,0,0,0,0
 ,B7Z6K7,ZNF814,0,0,0,0,0,0,0,0
 ,Q96SQ5,ZNF587,0,0,0,0,0,0,0,0
 ,,CTD.2583A14.9,0,0,0,0,0,0,0,0
ZNF417,Q8TAU3,ZNF417,0,0,0,0,0,0,0,0
ZNF418,Q8TF45,ZNF418,0,0,0,0,0,0,0,0
ZNF256,Q9Y2P7,ZNF256,0,0,0,0,0,0,0,0
C19orf18,Q8NEA5,C19orf18,0,0,0,0,0,0,0,0
ZNF606,Q8WXB4,ZNF606,0,0,0,0,0,0,0,0
ZSCAN1,Q8NBB4,ZSCAN1,0,0,0,0,0,0,0,0
 ,P52742,ZNF135,0,0,0,0,0,0,0,0
ZSCAN18,Q8TBC5,ZSCAN18,0,0,0,0,0,0,0,0
 ,Q86UD4,ZNF329,0,0,0,0,0,0,0,0
ZNF274,Q96GC6,ZNF274,0,0,0,0,0,0,0,0
ZNF544,Q6NX49,ZNF544,0,0,0,0,0,0,0,0
 ,,CTD.3138B18.5,0,0,0,0,0,0,0,0
ZNF8,P17098,ZNF8,0,0,0,0,0,0,0,0
 ,,AC010642.1,0,0,0,0,0,0,0,0
 ,,ERVK3.1,0,0,0,0,0,0,0,0
 ,,LLNLR.245B6.1,0,0,0,0,0,0,0,0
ZSCAN22,P10073,ZSCAN22,0,0,0,0,0,0,0,0
 ,P04217,A1BG,0,0,0,0,0,0,0,0
 ,,A1BG.AS1,0,0,0,0,0,0,0,0
ZNF497,Q6ZNH5,ZNF497,0,0,0,0,0,0,0,0
 ,,CTD.2619J13.9,0,0,0,0,0,0,0,0
 ,,CTD.2619J13.3,0,0,0,0,0,0,0,0
ZNF837,Q96EG3,ZNF837,0,0,0,0,0,0,0,0
 ,P46782,RPS5,99999,99999,99999,99999,99999,99999,99999,99999
ZNF584,Q8IVC4,ZNF584,0,0,0,0,0,0,0,0
 ,,CTD.2619J13.14,0,0,0,0,0,0,0,0
 ,,CTD.2619J13.17,0,0,0,0,0,0,0,0
ZNF132,P52740,ZNF132,0,0,0,0,0,0,0,0
 ,,CTD.2619J13.19,0,0,0,0,0,0,0,0
 ,Q6AW86,ZNF324B,0,0,0,0,0,0,0,0
ZNF324,O75467,ZNF324,0,0,0,0,0,0,0,0
ZNF446,Q9NWS9,ZNF446,0,0,0,0,0,0,0,0
 ,,CTD.2619J13.23,0,0,0,0,0,0,0,0
SLC27A5,Q9Y2P5,SLC27A5,0,0,0,0,0,0,0,0
 ,Q96K62,ZBTB45,0,0,0,0,0,0,0,0
TRIM28,Q13263,TRIM28,0,0,0,0,0,0,0,0
CHMP2A,O43633,CHMP2A,0,99999,0,0,0,0,0,0
UBE2M,P61081,UBE2M,0,0,0,0,0,0,0,0
 ,,MZF1.AS1,0,0,0,0,0,0,0,0
MZF1,P28698,MZF1,0,0,0,0,0,0,0,0
PCDH11Y,Q9BZA8,PCDH11Y,0,0,0,0,0,0,0,0
 ,,AC012005.3,0,0,0,0,0,0,0,0
 ,,AC006386.1,0,0,0,0,0,0,0,0
 ,,TPTEP1,0,0,0,0,0,0,0,0
 ,Q5GH77,XKR3,0,0,0,0,0,0,0,0
 ,,IGKV2OR22.4,0,0,0,0,0,0,0,0
 ,,CECR7,0,0,0,0,0,0,0,0
 ,,AC006946.16,0,0,0,0,0,0,0,0
IL17RA,Q96F46,IL17RA,0,99999,0,0,0,0,0,0
 ,,CECR6,0,0,0,0,0,0,0,0
 ,,AC006946.15,0,0,0,0,0,0,0,0
CECR5,,CECR5,0,0,0,0,0,0,0,0
 ,,CECR5.AS1,0,0,0,0,0,0,0,0
CECR1,,CECR1,0,99999,0,0,0,0,0,0
 ,,CECR3,0,0,0,0,0,0,0,0
CECR2,Q9BXF3,CECR2,0,0,0,0,0,0,0,0
SLC25A18,Q9H1K4,SLC25A18,0,0,0,0,0,0,0,0
 ,,AC004019.13,0,0,0,0,0,0,0,0
 ,P36543,ATP6V1E1,0,0,0,0,0,0,0,0
BCL2L13,Q9BXK5,BCL2L13,0,0,0,0,0,0,0,0
BID,P55957,BID,0,99999,0,0,0,0,0,0
 ,Q8N1L1,LINC00528,0,0,0,0,0,0,0,0
MICAL3,Q7RTP6,MICAL3,0,0,0,0,0,0,0,0
 ,,XXbac.B476C20.9,0,0,0,0,0,0,0,0
PEX26,Q7Z412,PEX26,0,0,0,0,0,0,0,0
TUBA8,Q9NY65,TUBA8,0,0,0,0,0,0,0,0
 ,,AC008079.10,0,0,0,0,0,0,0,0
USP18,Q9UMW8,USP18,0,0,0,0,0,0,0,0
 ,P0C7N4,TMEM191B,0,0,0,0,0,0,0,0
 ,Q9UFD9,RIMBP3,0,0,0,0,0,0,0,0
DGCR6,Q14129,DGCR6,0,0,0,0,0,0,0,0
 ,,AC007326.1,0,0,0,0,0,0,0,0
 ,,DGCR5,0,0,0,0,0,0,0,0
 ,,DGCR9,0,0,0,0,0,0,0,0
DGCR2,P98153,DGCR2,0,0,0,0,0,0,0,0
 ,,AC004471.9,0,0,0,0,0,0,0,0
DGCR14,,DGCR14,0,0,0,0,0,0,0,0
 ,,LINC01311,0,0,0,0,0,0,0,0
SLC25A1,P53007,SLC25A1,0,0,0,0,0,0,0,0
CLTCL1,P53675,CLTCL1,0,0,0,0,0,0,0,0
 ,P54198,HIRA,0,0,0,0,0,0,0,0
C22orf39,Q6P5X5,C22orf39,0,0,0,0,0,0,0,0
MRPL40,Q9NQ50,MRPL40,0,0,0,0,0,0,0,0
 ,,AC000068.5,0,0,0,0,0,0,0,0
UFD1L,,UFD1L,0,0,0,0,0,0,0,0
 ,,AC000068.9,0,0,0,0,0,0,0,0
 ,,AC000068.10,0,0,0,0,0,0,0,0
CDC45,O75419,CDC45,0,0,0,0,0,0,0,0
CLDN5,O00501,CLDN5,0,0,0,0,0,0,0,0
SEPT5,,SEPT5,0,0,0,0,0,0,0,0
TBX1,O43435,TBX1,0,0,0,0,0,0,0,0
GNB1L,Q9BYB4,GNB1L,0,0,0,0,0,0,0,0
 ,,C22orf29,0,0,0,0,0,0,0,0
TXNRD2,Q9NNW7,TXNRD2,0,0,0,0,0,0,0,0
COMT,P21964,COMT,0,99999,0,0,0,0,0,0
 ,O00192,ARVCF,0,0,0,0,0,0,0,0
TANGO2,Q6ICL3,TANGO2,0,0,0,0,0,0,0,0
 ,,AC006547.13,0,0,0,0,0,0,0,0
 ,,AC006547.15,0,0,0,0,0,0,0,0
DGCR8,Q8WYQ5,DGCR8,0,0,0,0,0,0,0,0
 ,,AC006547.8,0,0,0,0,0,0,0,0
TRMT2A,Q8IZ69,TRMT2A,0,0,0,0,0,0,0,0
RANBP1,P43487,RANBP1,0,99999,0,0,0,0,0,0
ZDHHC8,Q9ULC8,ZDHHC8,0,0,0,0,0,0,0,0
 ,H7C350,CCDC188,0,0,0,0,0,0,0,0
 ,,XXbac.B444P24.8,0,0,0,0,0,0,0,0
 ,,LINC00896,0,0,0,0,0,0,0,0
RTN4R,Q9BZR6,RTN4R,0,0,0,0,0,0,0,0
DGCR6L,Q9BY27,DGCR6L,0,0,0,0,0,0,0,0
 ,,XXbac.B444P24.14,0,0,0,0,0,0,0,0
ZNF74,Q16587,ZNF74,0,0,0,0,0,0,0,0
 ,Q96GP6,SCARF2,0,0,0,0,0,0,0,0
KLHL22,Q53GT1,KLHL22,0,0,0,0,0,0,0,0
MED15,Q96RN5,MED15,0,0,0,0,0,0,0,0
PI4KA,P42356,PI4KA,0,0,0,0,0,0,0,0
SNAP29,O95721,SNAP29,0,0,0,0,0,0,0,0
 ,,AC007308.7,0,0,0,0,0,0,0,0
CRKL,P46109,CRKL,0,0,0,0,0,0,0,0
 ,,XXbac.B135H6.15,0,0,0,0,0,0,0,0
AIFM3,Q96NN9,AIFM3,0,0,0,0,0,0,0,0
LZTR1,Q8N653,LZTR1,0,0,0,0,0,0,0,0
 ,,XXbac.B135H6.18,0,0,0,0,0,0,0,0
THAP7,Q9BT49,THAP7,0,0,0,0,0,0,0,0
 ,,THAP7.AS1,0,0,0,0,0,0,0,0
P2RX6,O15547,P2RX6,0,0,0,0,0,0,0,0
SLC7A4,O43246,SLC7A4,0,0,0,0,0,0,0,0
 ,A6NNM3,RIMBP3B,0,0,0,0,0,0,0,0
HIC2,Q96JB3,HIC2,0,0,0,0,0,0,0,0
 ,A6NGB0,TMEM191C,0,0,0,0,0,0,0,0
 ,A6NJZ7,RIMBP3C,0,0,0,0,0,0,0,0
UBE2L3,P68036,UBE2L3,0,99999,0,0,0,0,0,0
 ,A8MPS7,YDJC,0,0,0,0,0,0,0,0
 ,Q8IYX3,CCDC116,0,0,0,0,0,0,0,0
SDF2L1,Q9HCN8,SDF2L1,0,0,0,0,0,0,0,0
PPIL2,Q13356,PPIL2,0,0,0,0,0,0,0,0
YPEL1,O60688,YPEL1,0,0,0,0,0,0,0,0
MAPK1,P28482,MAPK1,0,0,0,0,0,0,0,0
PPM1F,P49593,PPM1F,0,0,0,0,0,0,0,0
 ,,LL22NC03.86G7.1,0,0,0,0,0,0,0,0
TOP3B,O95985,TOP3B,0,0,0,0,0,0,0,0
 ,,IGLVI.70,0,0,0,0,0,0,0,0
 ,,IGLV4.69,0,0,0,0,0,0,0,0
 ,,IGLV8.61,0,0,0,0,0,0,0,0
 ,,IGLV4.60,0,0,0,0,0,0,0,0
 ,,IGLV6.57,0,0,0,0,0,0,0,0
 ,,IGLV10.54,0,0,0,0,0,0,0,0
 ,P12018,VPREB1,0,0,0,0,0,0,0,0
 ,,CH17.264L24.1,0,0,0,0,0,0,0,0
 ,,LL22NC03.2H8.5,0,0,0,0,0,0,0,0
 ,,LL22NC03.2H8.4,0,0,0,0,0,0,0,0
 ,,IGLV5.52,0,0,0,0,0,0,0,0
 ,,IGLV1.51,0,0,0,0,0,0,0,0
 ,,IGLV1.50,0,0,0,0,0,0,0,0
 ,,IGLV9.49,0,0,0,0,0,0,0,0
 ,,IGLV5.48,0,0,0,0,0,0,0,0
 ,,IGLV1.47,0,0,0,0,0,0,0,0
 ,,IGLV7.46,0,0,0,0,0,0,0,0
 ,,IGLV5.45,0,0,0,0,0,0,0,0
 ,,IGLV1.44,0,0,0,0,0,0,0,0
 ,,IGLV7.43,0,0,0,0,0,0,0,0
 ,,IGLV1.41,0,0,0,0,0,0,0,0
 ,,IGLV1.40,0,0,0,0,0,0,0,0
 ,,IGLV5.37,0,0,0,0,0,0,0,0
 ,,IGLV1.36,0,0,0,0,0,0,0,0
 ,,IGLV7.35,0,0,0,0,0,0,0,0
ZNF280B,Q86YH2,ZNF280B,0,0,0,0,0,0,0,0
PRAME,P78395,PRAME,0,0,0,0,0,0,0,0
 ,,IGLV2.33,0,0,0,0,0,0,0,0
 ,,IGLV3.30,0,0,0,0,0,0,0,0
 ,,IGLV3.27,0,0,0,0,0,0,0,0
 ,,IGLV3.25,0,0,0,0,0,0,0,0
 ,,IGLV3.24,0,0,0,0,0,0,0,0
 ,,IGLV2.23,0,0,0,0,0,0,0,0
 ,,IGLV3.21,0,0,0,0,0,0,0,0
 ,,IGLV3.19,0,0,0,0,0,0,0,0
 ,,IGLV2.18,0,0,0,0,0,0,0,0
 ,,IGLV3.16,0,0,0,0,0,0,0,0
 ,,IGLV2.14,0,0,0,0,0,0,0,0
 ,,IGLV3.12,0,0,0,0,0,0,0,0
 ,,IGLV2.11,0,0,0,0,0,0,0,0
 ,,IGLV3.10,0,0,0,0,0,0,0,0
 ,,IGLV3.9,0,0,0,0,0,0,0,0
 ,,IGLV2.8,0,0,0,0,0,0,0,0
 ,,IGLV3.6,0,0,0,0,0,0,0,0
 ,,IGLV2.5,0,0,0,0,0,0,0,0
 ,,IGLV4.3,0,0,0,0,0,0,0,0
 ,,IGLV3.1,0,0,0,0,0,0,0,0
IGLL5,B9A064,IGLL5,0,0,0,0,0,0,0,0
 ,,IGLJ2,0,0,0,0,0,0,0,0
IGLC2,P0DOY2,IGLC2,0,0,0,0,0,0,0,0
 ,,IGLJ3,0,0,0,0,0,0,0,0
 ,P0DOY3,IGLC3,0,0,0,0,0,0,0,0
 ,,IGLC4,0,0,0,0,0,0,0,0
 ,,IGLC5,0,0,0,0,0,0,0,0
 ,P0CF74,IGLC6,0,0,0,0,0,0,0,0
 ,A0M8Q6,IGLC7,0,0,0,0,0,0,0,0
RSPH14,Q9UHP6,RSPH14,0,0,0,0,0,0,0,0
GNAZ,P19086,GNAZ,0,0,0,0,0,0,0,0
RAB36,O95755,RAB36,0,0,0,0,0,0,0,0
 ,P11274,BCR,0,0,0,0,0,0,0,0
 ,,AP000344.3,0,0,0,0,0,0,0,0
IGLL1,P15814,IGLL1,0,0,0,0,0,0,0,0
 ,,KB.208E9.1,0,0,0,0,0,0,0,0
DRICH1,Q6PGQ1,DRICH1,0,0,0,0,0,0,0,0
RGL4,Q8IZJ4,RGL4,0,0,0,0,0,0,0,0
ZNF70,Q9UC06,ZNF70,0,0,0,0,0,0,0,0
VPREB3,Q9UKI3,VPREB3,0,0,0,0,0,0,0,99999
C22orf15,Q8WYQ4,C22orf15,0,0,0,0,0,0,0,0
CHCHD10,Q8WYQ3,CHCHD10,0,0,0,0,0,0,0,99999
MMP11,P24347,MMP11,0,0,0,0,0,0,0,0
SMARCB1,Q12824,SMARCB1,0,0,0,0,0,0,0,0
DERL3,Q96Q80,DERL3,0,0,0,0,0,0,0,0
 ,,KB.1125A3.11,0,0,0,0,0,0,0,0
SLC2A11,Q9BYW1,SLC2A11,0,0,0,0,0,0,0,0
 ,,KB.1125A3.12,0,0,0,0,0,0,0,0
MIF,P03971,MIF,99999,99999,99999,99999,99999,99999,99999,99999
 ,,MIF.AS1,0,0,0,0,0,0,0,0
 ,,AP000350.5,0,0,0,0,0,0,0,0
 ,P0CG30,GSTT2B,0,0,0,0,0,0,0,0
 ,A6NHG4,DDTL,0,0,0,0,0,0,0,0
 ,,KB.226F1.2,0,0,0,0,0,0,0,0
DDT,P30046,DDT,0,99999,0,99999,0,0,0,0
 ,Q9Y6J0,CABIN1,0,0,0,0,0,0,0,0
SUSD2,Q9UGT4,SUSD2,0,0,0,0,0,0,0,0
GGT5,P36269,GGT5,0,0,0,0,0,0,0,0
 ,Q69YQ0,SPECC1L,0,0,0,0,0,0,0,0
ADORA2A,P29274,ADORA2A,0,0,0,0,0,0,0,0
 ,,ADORA2A.AS1,0,0,0,0,0,0,0,0
UPB1,Q9UBR1,UPB1,0,0,0,0,0,0,0,0
 ,,AP000355.2,0,0,0,0,0,0,0,0
GUCD1,Q96NT3,GUCD1,0,0,0,0,0,0,0,0
SNRPD3,P62318,SNRPD3,0,99999,0,0,0,0,0,0
GGT1,P19440,GGT1,0,0,0,0,0,0,0,0
 ,Q2VPJ9,LRRC75B,0,0,0,0,0,0,0,0
 ,Q2NKQ1,SGSM1,0,0,0,0,0,0,0,0
 ,Q9BY89,KIAA1671,0,0,0,0,0,0,0,0
 ,,CTA.243E7.4,0,0,0,0,0,0,0,0
 ,,CTA.243E7.1,0,0,0,0,0,0,0,0
CRYBB2,P43320,CRYBB2,0,0,0,0,0,0,0,0
 ,,RP3.462D8.2,0,0,0,0,0,0,0,0
LRP5L,A4QPB2,LRP5L,0,0,0,0,0,0,0,0
 ,,CTA.407F11.8,0,0,0,0,0,0,0,0
ADRBK2,,ADRBK2,0,0,0,0,0,0,0,0
 ,,CTA.407F11.7,0,0,0,0,0,0,0,0
 ,Q8IUG5,MYO18B,0,0,0,0,0,0,0,0
SEZ6L,Q9BYH1,SEZ6L,0,0,0,0,0,0,0,0
ASPHD2,Q6ICH7,ASPHD2,0,0,0,0,0,0,0,0
HPS4,Q9NQG7,HPS4,0,0,0,0,0,0,0,0
SRRD,Q9UH36,SRRD,0,0,0,0,0,0,0,0
TFIP11,Q9UBB9,TFIP11,0,0,0,0,0,0,0,0
 ,,CTA.445C9.14,0,0,0,0,0,0,0,0
TPST2,O60704,TPST2,0,0,99999,0,0,0,0,0
CRYBB1,P53674,CRYBB1,0,0,0,0,0,0,0,0
CRYBA4,P53673,CRYBA4,0,0,0,0,0,0,0,0
 ,,MIAT,0,0,0,0,0,0,0,0
 ,,CTA.373H7.7,0,0,0,0,0,0,0,0
 ,,MIATNB,0,0,0,0,0,0,0,0
 ,,LINC01422,0,0,0,0,0,0,0,0
 ,,LINC01422.1,0,0,0,0,0,0,0,0
 ,,CTA.992D9.11,0,0,0,0,0,0,0,0
MN1,Q10571,MN1,0,0,0,0,0,0,0,0
PITPNB,P48739,PITPNB,0,0,0,0,0,0,0,0
 ,Q96AY4,TTC28,0,0,0,0,0,0,0,0
CHEK2,O96017,CHEK2,0,0,0,0,0,0,0,0
HSCB,Q8IWL3,HSCB,0,0,0,0,0,0,0,0
CCDC117,Q8IWD4,CCDC117,0,0,0,0,0,0,0,0
XBP1,P17861,XBP1,0,99999,99999,0,99999,0,0,0
 ,,CTA.292E10.6,0,0,0,0,0,0,0,0
ZNRF3,Q9ULT6,ZNRF3,0,0,0,0,0,0,0,0
KREMEN1,Q96MU8,KREMEN1,0,0,0,0,0,0,0,0
 ,Q96A84,EMID1,0,0,0,0,0,0,0,0
RHBDD3,Q9Y3P4,RHBDD3,0,0,0,0,0,0,0,0
EWSR1,Q01844,EWSR1,0,99999,0,0,0,0,0,0
GAS2L1,Q99501,GAS2L1,0,0,0,0,0,0,0,0
RASL10A,Q92737,RASL10A,0,0,0,0,0,0,0,0
AP1B1,Q10567,AP1B1,0,99999,0,0,0,0,0,0
RFPL1S,,RFPL1S,0,0,0,0,0,0,0,0
RFPL1,O75677,RFPL1,0,0,0,0,0,0,0,0
 ,,AC000035.3,0,0,0,0,0,0,0,0
 ,P12036,NEFH,0,0,0,0,0,0,0,0
THOC5,Q13769,THOC5,0,0,0,0,0,0,0,0
NIPSNAP1,Q9BPW8,NIPSNAP1,0,0,0,0,0,0,0,0
NF2,P35240,NF2,0,0,0,0,0,0,0,0
 ,,RP1.76B20.11,0,0,0,0,0,0,0,0
CABP7,Q86V35,CABP7,0,0,0,0,0,0,0,0
ZMAT5,Q9UDW3,ZMAT5,0,0,0,0,0,0,0,0
UQCR10,Q9UDW1,UQCR10,99999,99999,99999,99999,0,99999,99999,0
ASCC2,Q9H1I8,ASCC2,0,0,0,0,0,0,0,0
MTMR3,Q13615,MTMR3,0,0,0,0,0,0,0,0
 ,,RP3.394A18.1,0,0,0,0,0,0,0,0
 ,,HORMAD2.AS1,0,0,0,0,0,0,0,0
LIF,P15018,LIF,0,0,0,0,0,0,0,0
 ,,RP1.102K2.8,0,0,0,0,0,0,0,0
OSM,P13725,OSM,0,0,0,0,0,0,0,0
GATSL3,,GATSL3,0,0,0,0,0,0,0,0
 ,,RP1.130H16.18,0,0,0,0,0,0,0,0
TBC1D10A,Q9BXI6,TBC1D10A,0,0,0,0,0,0,0,0
SF3A1,Q15459,SF3A1,0,99999,0,0,0,0,0,0
 ,Q569K6,CCDC157,0,0,0,0,0,0,0,0
RNF215,Q9Y6U7,RNF215,0,0,0,0,0,0,0,0
SEC14L2,O76054,SEC14L2,0,0,0,0,0,0,0,0
MTFP1,Q9UDX5,MTFP1,0,0,0,0,0,0,0,0
 ,,RP4.539M6.22,0,0,0,0,0,0,0,0
 ,B5MCN3,SEC14L6,0,0,0,0,0,0,0,0
PES1,O00541,PES1,0,0,0,0,0,0,0,0
TCN2,P20062,TCN2,0,0,0,0,0,0,0,0
SLC35E4,Q6ICL7,SLC35E4,0,0,0,0,0,0,0,0
DUSP18,Q8NEJ0,DUSP18,0,0,0,0,0,0,0,0
 ,Q969R2,OSBP2,0,0,0,0,0,0,0,0
 ,,MORC2.AS1,0,0,0,0,0,0,0,0
MORC2,Q9Y6X9,MORC2,0,0,0,0,0,0,0,0
 ,A0A6I8PU40,TUG1,0,0,0,0,0,0,0,0
 ,,RP3.430N8.11,0,0,0,0,0,0,0,0
 ,,RP3.430N8.10,0,0,0,0,0,0,0,0
SMTN,P53814,SMTN,0,0,0,0,0,0,0,0
 ,,RP3.412A9.16,0,0,0,0,0,0,0,0
 ,,SELM,0,0,0,0,0,0,0,0
RNF185,Q96GF1,RNF185,0,0,0,0,0,0,0,0
 ,,RNF185.AS1,0,0,0,0,0,0,0,0
LIMK2,P53671,LIMK2,0,0,0,0,0,0,0,0
PIK3IP1,Q96FE7,PIK3IP1,0,0,0,0,0,99999,99999,0
 ,,PIK3IP1.AS1,0,0,0,0,0,0,0,0
PATZ1,Q9HBE1,PATZ1,0,0,0,0,0,0,0,0
 ,,LINC01521,0,0,0,0,0,0,0,0
DRG1,Q92597,DRG1,0,0,0,0,0,0,0,0
EIF4ENIF1,Q9NRA8,EIF4ENIF1,0,0,0,0,0,0,0,0
 ,,RP11.247I13.11,0,0,0,0,0,0,0,0
 ,A8K8P3,SFI1,0,0,0,0,0,0,0,0
PISD,Q9UG56,PISD,0,0,0,0,0,0,0,0
 ,Q5THK1,PRR14L,0,0,0,0,0,0,0,0
 ,O75140,DEPDC5,0,0,0,0,0,0,0,0
YWHAH,Q04917,YWHAH,99999,99999,0,0,0,0,0,0
 ,,CTA.342B11.1,0,0,0,0,0,0,0,0
 ,Q6IC83,C22orf42,0,0,0,0,0,0,0,0
RFPL2,O75678,RFPL2,0,0,0,0,0,0,0,0
 ,,RP1.90G24.10,0,0,0,0,0,0,0,0
SLC5A4,Q9NY91,SLC5A4,0,0,0,0,0,0,0,0
 ,,RP1.90G24.6,0,0,0,0,0,0,0,0
 ,,RP1.90G24.11,0,0,0,0,0,0,0,0
RFPL3,O75679,RFPL3,0,0,0,0,0,0,0,0
 ,P0C7P2,RFPL3S,0,0,0,0,0,0,0,0
 ,,IGLVIVOR22.2,0,0,0,0,0,0,0,0
RTCB,Q9Y3I0,RTCB,0,0,0,0,0,0,0,0
FBXO7,Q9Y3I1,FBXO7,0,0,0,0,0,0,0,0
SYN3,O14994,SYN3,0,0,0,0,0,0,0,0
TIMP3,P35625,TIMP3,0,0,0,0,0,0,0,0
LARGE,,LARGE,0,0,0,0,0,0,0,0
 ,,LL22NC03.32F9.1,0,0,0,0,0,0,0,0
 ,,LINC01399,0,0,0,0,0,0,0,0
 ,,RP3.323A16.1,0,0,0,0,0,0,0,0
HMGXB4,Q9UGU5,HMGXB4,0,0,0,0,0,0,0,0
 ,,RP3.510H16.3,0,0,0,0,0,0,0,0
TOM1,O60784,TOM1,0,0,0,0,0,0,0,0
HMOX1,P09601,HMOX1,0,0,0,0,0,0,0,0
MCM5,P33992,MCM5,0,0,0,0,0,0,0,0
RASD2,Q96D21,RASD2,0,0,0,0,0,0,0,0
MB,P02144,MB,0,0,0,0,0,0,0,0
APOL6,Q9BWW8,APOL6,0,0,0,0,0,0,0,0
RBFOX2,O43251,RBFOX2,0,0,0,0,0,0,0,0
APOL3,O95236,APOL3,0,0,0,0,0,0,0,0
APOL4,Q9BPW4,APOL4,0,0,0,0,0,0,0,0
APOL2,Q9BQE5,APOL2,0,0,0,0,0,0,0,0
APOL1,O14791,APOL1,0,0,0,0,0,0,0,0
MYH9,P35579,MYH9,99999,99999,99999,99999,99999,99999,99999,0
 ,,RP4.633O19__A.1,0,0,0,0,0,0,0,0
 ,,RP5.1119A7.14,0,0,0,0,0,0,0,0
 ,Q99757,TXN2,0,99999,0,0,0,0,0,0
FOXRED2,Q8IWF2,FOXRED2,0,0,0,0,0,0,0,0
EIF3D,O15371,EIF3D,0,99999,0,0,0,0,0,0
IFT27,Q9BW83,IFT27,0,0,0,0,0,0,0,0
PVALB,P20472,PVALB,0,0,0,0,0,0,0,0
 ,,CTA.833B7.2,0,0,0,0,0,0,0,0
NCF4,Q15080,NCF4,0,0,0,0,0,0,0,0
CSF2RB,P32927,CSF2RB,0,0,0,0,0,0,0,0
TST,Q16762,TST,0,0,0,0,0,0,0,0
MPST,P25325,MPST,0,99999,0,0,0,0,0,0
KCTD17,Q8N5Z5,KCTD17,0,0,0,0,0,0,0,0
TMPRSS6,Q8IU80,TMPRSS6,0,0,0,0,0,0,0,0
 ,,RP5.1170K4.7,0,0,0,0,0,0,0,0
IL2RB,P14784,IL2RB,0,0,99999,0,0,0,0,0
 ,,RP1.151B14.6,0,0,0,0,0,0,0,0
C1QTNF6,Q9BXI9,C1QTNF6,0,0,0,0,0,0,0,0
SSTR3,P32745,SSTR3,0,0,0,0,0,0,0,0
RAC2,P15153,RAC2,99999,99999,99999,99999,99999,99999,99999,99999
CYTH4,Q9UIA0,CYTH4,0,99999,0,0,0,0,0,0
 ,Q5R3F8,ELFN2,0,0,0,0,0,0,0,0
MFNG,O00587,MFNG,0,99999,0,0,0,0,0,0
CDC42EP1,Q00587,CDC42EP1,0,0,0,0,0,0,0,0
LGALS2,P05162,LGALS2,0,99999,0,0,0,0,0,0
GGA1,Q9UJY5,GGA1,0,0,0,0,0,0,0,0
SH3BP1,Q9Y3L3,SH3BP1,0,99999,0,0,0,0,0,0
 ,,Z83844.1,0,0,0,0,0,0,0,0
 ,Q96GD0,PDXP,0,0,0,0,0,0,0,0
LGALS1,P09382,LGALS1,99999,99999,0,99999,0,0,0,0
NOL12,Q9UGY1,NOL12,0,0,0,0,0,0,0,0
 ,,RP1.37E16.12,0,0,0,0,0,0,0,0
TRIOBP,Q9H2D6,TRIOBP,0,0,0,0,0,0,0,0
H1F0,,H1F0,0,0,0,0,0,0,0,0
GCAT,O75600,GCAT,0,0,0,0,0,0,0,0
 ,O60755,GALR3,0,0,0,0,0,0,0,0
ANKRD54,Q6NXT1,ANKRD54,0,0,0,0,0,0,0,0
EIF3L,Q9Y262,EIF3L,99999,99999,99999,99999,99999,99999,99999,99999
MICALL1,Q8N3F8,MICALL1,0,0,0,0,0,0,0,0
C22orf23,Q9BZE7,C22orf23,0,0,0,0,0,0,0,0
 ,,RP5.1039K5.17,0,0,0,0,0,0,0,0
POLR2F,P61218,POLR2F,0,0,0,0,0,0,0,0
SOX10,P56693,SOX10,0,0,0,0,0,0,0,0
PICK1,Q9NRD5,PICK1,0,0,0,0,0,0,0,0
SLC16A8,O95907,SLC16A8,0,0,0,0,0,0,0,0
BAIAP2L2,Q6UXY1,BAIAP2L2,0,0,0,0,0,0,0,0
